status,reason,category,subcategory,prefab_name,prefab_path,canonical_path,width,height,depth
"placed","","Vegetation","Flowers","SFT_Vase_001 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001 (3).prefab","",0.692,0.646,0.687
"placed","","Vegetation","Flowers","SFT_Vase_001 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001 (4).prefab","",0.692,0.646,0.687
"placed","","Vegetation","Flowers","SFT_Vase_001 (6)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001 (6).prefab","",0.692,1.079,0.687
"placed","","Vegetation","Flowers","SFT_Vase_001 (7)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001 (7).prefab","",0.692,1.079,0.687
"placed","","Vegetation","Flowers","SFT_Vase_001 (8)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001 (8).prefab","",0.692,1.079,0.687
"placed","","Vegetation","Flowers","SFT_Vase_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_001.prefab","",0.692,1.079,0.687
"placed","","Vegetation","Flowers","SFT_Vase_002 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (1).prefab","",0.603,0.838,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (2).prefab","",0.603,0.838,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (3).prefab","",0.603,0.838,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (4).prefab","",0.603,0.838,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (5)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (5).prefab","",0.603,1.121,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (6)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (6).prefab","",0.603,1.121,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002 (7)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002 (7).prefab","",0.603,1.121,0.603
"placed","","Vegetation","Flowers","SFT_Vase_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_002.prefab","",0.603,1.121,0.603
"placed","","Vegetation","Flowers","SFT_Vase_003 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (1).prefab","",0.563,0.956,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (2).prefab","",0.563,0.956,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (3).prefab","",0.563,0.956,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (4).prefab","",0.563,0.956,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (5)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (5).prefab","",0.563,1.257,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (6)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (6).prefab","",0.563,1.257,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003 (7)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003 (7).prefab","",0.563,1.257,0.563
"placed","","Vegetation","Flowers","SFT_Vase_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_003.prefab","",0.563,1.257,0.563
"placed","","Vegetation","Flowers","SFT_Vase_004 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (1).prefab","",0.557,0.938,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (2).prefab","",0.557,0.586,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (3).prefab","",0.557,0.586,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (4).prefab","",0.557,0.586,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (5)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (5).prefab","",0.557,0.586,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (6)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (6).prefab","",0.557,0.938,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004 (7)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004 (7).prefab","",0.557,0.938,0.591
"placed","","Vegetation","Flowers","SFT_Vase_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Flowers/SFT_Vase_004.prefab","",0.557,0.938,0.591
"placed","","Vegetation","PlantsOther","SFT_Vase_001 (5)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Plant/SFT_Vase_001 (5).prefab","",1.288,1.032,1.032
"placed","","Vegetation","PlantsOther","SFT_Vase_002 (8)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Plant/SFT_Vase_002 (8).prefab","",0.984,1.148,0.788
"placed","","Vegetation","PlantsOther","SFT_Vase_003 (8)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Plant/SFT_Vase_003 (8).prefab","",0.984,1.257,0.788
"placed","","Vegetation","PlantsOther","SFT_Vase_004 (8)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Plant/SFT_Vase_004 (8).prefab","",0.984,0.841,0.788
"placed","","Vegetation","PlantsOther","SFT_Dirt","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/SFT_Dirt.prefab","",0.248,0.019,0.251
"placed","","Vegetation","PlantsOther","SFT_Vase_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/SFT_Vase_001.prefab","",0.692,0.444,0.687
"placed","","Vegetation","PlantsOther","SFT_Vase_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/SFT_Vase_002.prefab","",0.603,0.739,0.603
"placed","","Vegetation","PlantsOther","SFT_Vase_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/SFT_Vase_003.prefab","",0.563,0.844,0.563
"placed","","Vegetation","PlantsOther","SFT_Vase_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/SFT_Vase_004.prefab","",0.557,0.45,0.591
"placed","","Vegetation","PlantsOther","SFT_Vase_001 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/Vases + Dirt/SFT_Vase_001 1.prefab","",0.692,0.465,0.687
"placed","","Vegetation","PlantsOther","SFT_Vase_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/Vases + Dirt/SFT_Vase_002 1.prefab","",0.603,0.739,0.603
"placed","","Vegetation","PlantsOther","SFT_Vase_003 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/Vases + Dirt/SFT_Vase_003 1.prefab","",0.563,0.844,0.563
"placed","","Vegetation","PlantsOther","SFT_Vase_004 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Plants and Vases/Vases and Dirt/Vases + Dirt/SFT_Vase_004 1.prefab","",0.557,0.45,0.591
"placed","","Decorations","Decorations","SFT_Rug_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_001.prefab","",4.692,0.043,2.796
"placed","","Decorations","Decorations","SFT_Rug_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_002.prefab","",4.692,0.043,2.796
"placed","","Decorations","Decorations","SFT_Rug_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_003.prefab","",4.692,0.043,2.796
"placed","","Decorations","Decorations","SFT_Rug_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_004.prefab","",4.692,0.043,2.796
"placed","","Decorations","Decorations","SFT_Rug_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_005.prefab","",4.692,0.043,2.796
"placed","","Decorations","Decorations","SFT_Rug_Dirty_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_Dirty_001.prefab","",4.832,0.043,2.809
"placed","","Decorations","Decorations","SFT_Rug_Dirty_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_Dirty_002.prefab","",4.832,0.043,2.809
"placed","","Decorations","Decorations","SFT_Rug_Dirty_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_Dirty_003.prefab","",4.832,0.043,2.809
"placed","","Decorations","Decorations","SFT_Rug_Dirty_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_Dirty_004.prefab","",4.832,0.043,2.809
"placed","","Decorations","Decorations","SFT_Rug_Dirty_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Rugs/SFT_Rug_Dirty_005.prefab","",4.832,0.043,2.809
"placed","","Decorations","Decorations","SFT_Scroll_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_001.prefab","",0.822,0.079,0.595
"placed","","Decorations","Decorations","SFT_Scroll_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_002.prefab","",0.156,0.081,0.598
"placed","","Decorations","Decorations","SFT_Scroll_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_003.prefab","",0.624,0.079,0.597
"placed","","Decorations","Decorations","SFT_Scroll_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_004.prefab","",0.078,0.08,0.597
"placed","","Decorations","Decorations","SFT_Scroll_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_005.prefab","",0.947,0.079,0.597
"placed","","Decorations","Decorations","SFT_Scroll_006","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Scrolls/SFT_Scroll_006.prefab","",0.589,0.079,0.595
"placed","","Decorations","Decorations","SFT_Barrel_Shelve_001 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Barrel Shelve/SFT_Barrel_Shelve_001 1.prefab","",1.697,2.505,2.264
"placed","","Decorations","Decorations","SFT_Barrel_Shelve_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Barrel Shelve/SFT_Barrel_Shelve_001.prefab","",1.697,1.564,2.264
"placed","","Decorations","Decorations","SFT_Barrel_Shelve_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Barrel Shelve/SFT_Barrel_Shelve_002 1.prefab","",1.697,2.686,3.282
"placed","","Decorations","Decorations","SFT_Barrel_Shelve_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Barrel Shelve/SFT_Barrel_Shelve_002.prefab","",1.697,1.564,3.222
"placed","","Decorations","Decorations","SFT_Bottle_Shelve (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Liqueur Shelve/SFT_Bottle_Shelve (1).prefab","",0.758,1.879,3.049
"placed","","Decorations","Decorations","SFT_Bottle_Shelve 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/Liqueur Shelve/SFT_Bottle_Shelve 1.prefab","",0.758,1.879,3.049
"placed","","Decorations","Decorations","SFT_Bottle_Shelve","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Bottle_Shelve.prefab","",0.746,1.879,3.049
"placed","","Decorations","Decorations","SFT_Shelve_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_001.prefab","",0.268,0.933,0.885
"placed","","Decorations","Decorations","SFT_Shelve_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_002.prefab","",0.464,1.941,1.139
"placed","","Decorations","Decorations","SFT_Shelve_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_003.prefab","",0.308,0.185,1.085
"placed","","Decorations","Decorations","SFT_Shelve_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_004.prefab","",0.735,0.836,1.036
"placed","","Decorations","Decorations","SFT_Shelve_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_005.prefab","",0.406,0.949,1.094
"placed","","Decorations","Decorations","SFT_Shelve_6","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_6.prefab","",0.494,1.769,1.14
"placed","","Decorations","Decorations","SFT_Shelve_7","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_7.prefab","",1.031,2.479,1.629
"placed","","Decorations","Decorations","SFT_Shelve_Kitchen","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Shelves/SFT_Shelve_Kitchen.prefab","",0.88,1.749,4.742
"placed","","Decorations","Decorations","SFT_Smoking_Pipe","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Smoking Pipe/SFT_Smoking_Pipe.prefab","",0.06,0.092,0.308
"placed","","Buildings","Buildings","SFT_Stair","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Stair/SFT_Stair.prefab","",0.185,2.485,0.7
"placed","","Furniture","Furniture","SFT_Stool_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Stools/SFT_Stool_001.prefab","",0.364,0.712,0.358
"placed","","Furniture","Furniture","SFT_Stool_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Stools/SFT_Stool_002.prefab","",0.462,0.702,0.464
"placed","","Decorations","Decorations","SFT_Crosier_Attachable","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/Crosier Sphere/SFT_Crosier_Attachable.prefab","",0.142,0.153,0.147
"placed","","Decorations","Decorations","SFT_Adventurer_Bag","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Adventurer_Bag.prefab","",0.329,0.574,0.571
"placed","","Decorations","Decorations","SFT_Axe","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Axe.prefab","",0.054,0.311,0.171
"placed","","Decorations","Decorations","SFT_Crosier 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Tavern & Kitchen - Low Poly 3D Art/Prefabs/Decorative Props/Themed Props/Adventurer Props/SFT_Crosier 1.prefab","",0.142,1.709,0.563
